job_id,job_title,posting_year,salary_usd,skill
J0098,Data Entry Clerk,2025,44767.0,data entry
J0098,Data Entry Clerk,2025,44767.0,typing
J0098,Data Entry Clerk,2025,44767.0,crm
J0098,Data Entry Clerk,2025,44767.0,quality check
J0098,Data Entry Clerk,2025,44767.0,excel
J0098,Data Entry Clerk,2025,44767.0,documentation
J0099,Data Entry Clerk,2025,38297.0,excel
J0099,Data Entry Clerk,2025,38297.0,documentation
J0099,Data Entry Clerk,2025,38297.0,quality check
J0099,Data Entry Clerk,2025,38297.0,typing
J0099,Data Entry Clerk,2025,38297.0,data entry
J0099,Data Entry Clerk,2025,38297.0,crm
J0100,Manual Tester,2025,70525.0,jira
J0100,Manual Tester,2025,70525.0,test cases
J0100,Manual Tester,2025,70525.0,api testing
J0100,Manual Tester,2025,70525.0,documentation
J0100,Manual Tester,2025,70525.0,manual testing
J0100,Manual Tester,2025,70525.0,excel
J0101,Manual Tester,2025,67451.0,jira
J0101,Manual Tester,2025,67451.0,documentation
J0101,Manual Tester,2025,67451.0,api testing
J0101,Manual Tester,2025,67451.0,test cases
J0101,Manual Tester,2025,67451.0,manual testing
J0101,Manual Tester,2025,67451.0,excel
J0102,Manual Tester,2025,67385.0,documentation
J0102,Manual Tester,2025,67385.0,api testing
J0102,Manual Tester,2025,67385.0,test cases
J0102,Manual Tester,2025,67385.0,manual testing
J0102,Manual Tester,2025,67385.0,excel
J0102,Manual Tester,2025,67385.0,jira
J0103,Financial Analyst,2025,97712.0,python
J0103,Financial Analyst,2025,97712.0,sql
J0103,Financial Analyst,2025,97712.0,power bi
J0103,Financial Analyst,2025,97712.0,excel
J0103,Financial Analyst,2025,97712.0,forecasting
J0103,Financial Analyst,2025,97712.0,financial modeling
J0104,Financial Analyst,2025,102749.0,financial modeling
J0104,Financial Analyst,2025,102749.0,power bi
J0104,Financial Analyst,2025,102749.0,python
J0104,Financial Analyst,2025,102749.0,excel
J0104,Financial Analyst,2025,102749.0,forecasting
J0104,Financial Analyst,2025,102749.0,sql
J0105,Financial Analyst,2025,103366.0,power bi
J0105,Financial Analyst,2025,103366.0,excel
J0105,Financial Analyst,2025,103366.0,financial modeling
J0105,Financial Analyst,2025,103366.0,forecasting
J0105,Financial Analyst,2025,103366.0,sql
J0105,Financial Analyst,2025,103366.0,python
J0106,Cybersecurity Analyst,2025,123619.0,sql
J0106,Cybersecurity Analyst,2025,123619.0,siem
J0106,Cybersecurity Analyst,2025,123619.0,network security
J0106,Cybersecurity Analyst,2025,123619.0,cloud
J0106,Cybersecurity Analyst,2025,123619.0,risk assessment
J0106,Cybersecurity Analyst,2025,123619.0,python
J0107,Cybersecurity Analyst,2025,121746.0,sql
J0107,Cybersecurity Analyst,2025,121746.0,network security
J0107,Cybersecurity Analyst,2025,121746.0,python
J0107,Cybersecurity Analyst,2025,121746.0,cloud
J0107,Cybersecurity Analyst,2025,121746.0,risk assessment
J0107,Cybersecurity Analyst,2025,121746.0,siem
J0108,Cybersecurity Analyst,2025,119008.0,sql
J0108,Cybersecurity Analyst,2025,119008.0,cloud
J0108,Cybersecurity Analyst,2025,119008.0,python
J0108,Cybersecurity Analyst,2025,119008.0,network security
J0108,Cybersecurity Analyst,2025,119008.0,siem
J0108,Cybersecurity Analyst,2025,119008.0,risk assessment
J0109,Data Analyst,2026,97933.0,business analysis
J0109,Data Analyst,2026,97933.0,tableau
J0109,Data Analyst,2026,97933.0,sql
J0109,Data Analyst,2026,97933.0,python
J0109,Data Analyst,2026,97933.0,excel
J0109,Data Analyst,2026,97933.0,statistics
J0110,Data Analyst,2026,97151.0,python
J0110,Data Analyst,2026,97151.0,tableau
J0110,Data Analyst,2026,97151.0,excel
J0110,Data Analyst,2026,97151.0,sql
J0110,Data Analyst,2026,97151.0,statistics
J0110,Data Analyst,2026,97151.0,business analysis
J0111,Data Analyst,2026,91800.0,sql
J0111,Data Analyst,2026,91800.0,excel
J0111,Data Analyst,2026,91800.0,business analysis
J0111,Data Analyst,2026,91800.0,python
J0111,Data Analyst,2026,91800.0,statistics
J0111,Data Analyst,2026,91800.0,tableau
J0112,Risk Analyst,2026,117967.0,python
J0112,Risk Analyst,2026,117967.0,model validation
J0112,Risk Analyst,2026,117967.0,credit risk
J0112,Risk Analyst,2026,117967.0,statistics
J0112,Risk Analyst,2026,117967.0,sql
J0112,Risk Analyst,2026,117967.0,excel
J0113,Risk Analyst,2026,107520.0,excel
J0113,Risk Analyst,2026,107520.0,sql
J0113,Risk Analyst,2026,107520.0,credit risk
J0113,Risk Analyst,2026,107520.0,statistics
J0113,Risk Analyst,2026,107520.0,python
J0113,Risk Analyst,2026,107520.0,model validation
J0114,Risk Analyst,2026,106583.0,credit risk
J0114,Risk Analyst,2026,106583.0,model validation
J0114,Risk Analyst,2026,106583.0,sql
J0114,Risk Analyst,2026,106583.0,statistics
J0114,Risk Analyst,2026,106583.0,excel
J0114,Risk Analyst,2026,106583.0,python
J0115,Software Engineer,2026,155063.0,java
J0115,Software Engineer,2026,155063.0,system design
J0115,Software Engineer,2026,155063.0,sql
J0115,Software Engineer,2026,155063.0,cloud
J0115,Software Engineer,2026,155063.0,python
J0115,Software Engineer,2026,155063.0,git
J0116,Software Engineer,2026,151196.0,sql
J0116,Software Engineer,2026,151196.0,java
J0116,Software Engineer,2026,151196.0,cloud
J0116,Software Engineer,2026,151196.0,system design
J0116,Software Engineer,2026,151196.0,python
J0116,Software Engineer,2026,151196.0,git
J0117,Software Engineer,2026,130983.0,sql
J0117,Software Engineer,2026,130983.0,git
J0117,Software Engineer,2026,130983.0,python
J0117,Software Engineer,2026,130983.0,cloud
J0117,Software Engineer,2026,130983.0,system design
J0117,Software Engineer,2026,130983.0,java
J0118,Machine Learning Engineer,2026,189681.0,cloud
J0118,Machine Learning Engineer,2026,189681.0,machine learning
J0118,Machine Learning Engineer,2026,189681.0,python
J0118,Machine Learning Engineer,2026,189681.0,mlops
J0118,Machine Learning Engineer,2026,189681.0,pytorch
J0118,Machine Learning Engineer,2026,189681.0,sql
J0119,Machine Learning Engineer,2026,183096.0,mlops
J0119,Machine Learning Engineer,2026,183096.0,cloud
J0119,Machine Learning Engineer,2026,183096.0,pytorch
J0119,Machine Learning Engineer,2026,183096.0,sql
J0119,Machine Learning Engineer,2026,183096.0,python
J0119,Machine Learning Engineer,2026,183096.0,machine learning
J0120,Machine Learning Engineer,2026,202882.0,mlops
J0120,Machine Learning Engineer,2026,202882.0,python
J0120,Machine Learning Engineer,2026,202882.0,sql
J0120,Machine Learning Engineer,2026,202882.0,pytorch
J0120,Machine Learning Engineer,2026,202882.0,machine learning
J0120,Machine Learning Engineer,2026,202882.0,cloud
J0121,Data Engineer,2026,153517.0,python
J0121,Data Engineer,2026,153517.0,data modeling
J0121,Data Engineer,2026,153517.0,cloud
J0121,Data Engineer,2026,153517.0,spark
J0121,Data Engineer,2026,153517.0,sql
J0121,Data Engineer,2026,153517.0,airflow
J0122,Data Engineer,2026,156871.0,data modeling
J0122,Data Engineer,2026,156871.0,sql
J0122,Data Engineer,2026,156871.0,airflow
J0122,Data Engineer,2026,156871.0,cloud
J0122,Data Engineer,2026,156871.0,spark
J0122,Data Engineer,2026,156871.0,python
J0123,Data Engineer,2026,184662.0,cloud
J0123,Data Engineer,2026,184662.0,airflow
J0123,Data Engineer,2026,184662.0,spark
J0123,Data Engineer,2026,184662.0,sql
J0123,Data Engineer,2026,184662.0,python
J0123,Data Engineer,2026,184662.0,data modeling
J0124,Quant Analyst,2026,163770.0,statistics
J0124,Quant Analyst,2026,163770.0,machine learning
J0124,Quant Analyst,2026,163770.0,sql
J0124,Quant Analyst,2026,163770.0,risk modeling
J0124,Quant Analyst,2026,163770.0,financial modeling
J0124,Quant Analyst,2026,163770.0,python
J0125,Quant Analyst,2026,171193.0,financial modeling
J0125,Quant Analyst,2026,171193.0,sql
J0125,Quant Analyst,2026,171193.0,machine learning
J0125,Quant Analyst,2026,171193.0,python
J0125,Quant Analyst,2026,171193.0,risk modeling
J0125,Quant Analyst,2026,171193.0,statistics
J0126,Quant Analyst,2026,173760.0,financial modeling
J0126,Quant Analyst,2026,173760.0,sql
J0126,Quant Analyst,2026,173760.0,risk modeling
J0126,Quant Analyst,2026,173760.0,machine learning
J0126,Quant Analyst,2026,173760.0,python
J0126,Quant Analyst,2026,173760.0,statistics
J0127,Business Analyst,2026,79871.0,excel
J0127,Business Analyst,2026,79871.0,statistics
J0127,Business Analyst,2026,79871.0,stakeholder management
J0127,Business Analyst,2026,79871.0,power bi
J0127,Business Analyst,2026,79871.0,process analysis
J0127,Business Analyst,2026,79871.0,sql
J0128,Business Analyst,2026,78816.0,excel
J0128,Business Analyst,2026,78816.0,power bi
J0128,Business Analyst,2026,78816.0,sql
J0128,Business Analyst,2026,78816.0,statistics
J0128,Business Analyst,2026,78816.0,process analysis
J0128,Business Analyst,2026,78816.0,stakeholder management
J0129,Business Analyst,2026,85785.0,excel
J0129,Business Analyst,2026,85785.0,power bi
J0129,Business Analyst,2026,85785.0,stakeholder management
J0129,Business Analyst,2026,85785.0,sql
J0129,Business Analyst,2026,85785.0,process analysis
J0129,Business Analyst,2026,85785.0,statistics
J0130,Basic Accountant,2026,59691.0,reporting
J0130,Basic Accountant,2026,59691.0,excel
J0130,Basic Accountant,2026,59691.0,tax
J0130,Basic Accountant,2026,59691.0,reconciliation
J0130,Basic Accountant,2026,59691.0,bookkeeping
J0130,Basic Accountant,2026,59691.0,erp
J0131,Basic Accountant,2026,62768.0,reconciliation
J0131,Basic Accountant,2026,62768.0,tax
J0131,Basic Accountant,2026,62768.0,bookkeeping
J0131,Basic Accountant,2026,62768.0,excel
J0131,Basic Accountant,2026,62768.0,erp
J0131,Basic Accountant,2026,62768.0,reporting
J0132,Basic Accountant,2026,63681.0,tax
J0132,Basic Accountant,2026,63681.0,reporting
J0132,Basic Accountant,2026,63681.0,bookkeeping
J0132,Basic Accountant,2026,63681.0,excel
J0132,Basic Accountant,2026,63681.0,erp
J0132,Basic Accountant,2026,63681.0,reconciliation
J0133,Data Entry Clerk,2026,42973.0,excel
J0133,Data Entry Clerk,2026,42973.0,quality check
J0133,Data Entry Clerk,2026,42973.0,data entry
J0133,Data Entry Clerk,2026,42973.0,crm
J0133,Data Entry Clerk,2026,42973.0,typing
J0133,Data Entry Clerk,2026,42973.0,documentation
J0134,Data Entry Clerk,2026,37175.0,quality check
J0134,Data Entry Clerk,2026,37175.0,typing
J0134,Data Entry Clerk,2026,37175.0,excel
J0134,Data Entry Clerk,2026,37175.0,documentation
J0134,Data Entry Clerk,2026,37175.0,crm
J0134,Data Entry Clerk,2026,37175.0,data entry
J0135,Data Entry Clerk,2026,41356.0,typing
J0135,Data Entry Clerk,2026,41356.0,data entry
J0135,Data Entry Clerk,2026,41356.0,excel
J0135,Data Entry Clerk,2026,41356.0,quality check
J0135,Data Entry Clerk,2026,41356.0,crm
J0135,Data Entry Clerk,2026,41356.0,documentation
J0136,Manual Tester,2026,72753.0,documentation
J0136,Manual Tester,2026,72753.0,jira
J0136,Manual Tester,2026,72753.0,test cases
J0136,Manual Tester,2026,72753.0,excel
J0136,Manual Tester,2026,72753.0,api testing
J0136,Manual Tester,2026,72753.0,manual testing
J0137,Manual Tester,2026,63593.0,api testing
J0137,Manual Tester,2026,63593.0,test cases
J0137,Manual Tester,2026,63593.0,manual testing
J0137,Manual Tester,2026,63593.0,excel
J0137,Manual Tester,2026,63593.0,documentation
J0137,Manual Tester,2026,63593.0,jira
J0138,Manual Tester,2026,67865.0,jira
J0138,Manual Tester,2026,67865.0,excel
J0138,Manual Tester,2026,67865.0,api testing
J0138,Manual Tester,2026,67865.0,test cases
J0138,Manual Tester,2026,67865.0,documentation
J0138,Manual Tester,2026,67865.0,manual testing
J0139,Financial Analyst,2026,97238.0,sql
J0139,Financial Analyst,2026,97238.0,excel
J0139,Financial Analyst,2026,97238.0,forecasting
J0139,Financial Analyst,2026,97238.0,power bi
J0139,Financial Analyst,2026,97238.0,financial modeling
J0139,Financial Analyst,2026,97238.0,python
J0140,Financial Analyst,2026,99970.0,sql
J0140,Financial Analyst,2026,99970.0,financial modeling
J0140,Financial Analyst,2026,99970.0,python
J0140,Financial Analyst,2026,99970.0,excel
J0140,Financial Analyst,2026,99970.0,power bi
J0140,Financial Analyst,2026,99970.0,forecasting
J0141,Financial Analyst,2026,103456.0,excel
J0141,Financial Analyst,2026,103456.0,power bi
J0141,Financial Analyst,2026,103456.0,financial modeling
J0141,Financial Analyst,2026,103456.0,python
J0141,Financial Analyst,2026,103456.0,sql
J0141,Financial Analyst,2026,103456.0,forecasting
J0142,Cybersecurity Analyst,2026,136294.0,siem
J0142,Cybersecurity Analyst,2026,136294.0,network security
J0142,Cybersecurity Analyst,2026,136294.0,python
J0142,Cybersecurity Analyst,2026,136294.0,cloud
J0142,Cybersecurity Analyst,2026,136294.0,risk assessment
J0142,Cybersecurity Analyst,2026,136294.0,sql
J0143,Cybersecurity Analyst,2026,148760.0,sql
J0143,Cybersecurity Analyst,2026,148760.0,siem
J0143,Cybersecurity Analyst,2026,148760.0,cloud
J0143,Cybersecurity Analyst,2026,148760.0,python
J0143,Cybersecurity Analyst,2026,148760.0,network security
J0143,Cybersecurity Analyst,2026,148760.0,risk assessment
J0144,Cybersecurity Analyst,2026,138673.0,risk assessment
J0144,Cybersecurity Analyst,2026,138673.0,sql
J0144,Cybersecurity Analyst,2026,138673.0,network security
J0144,Cybersecurity Analyst,2026,138673.0,cloud
J0144,Cybersecurity Analyst,2026,138673.0,python
J0144,Cybersecurity Analyst,2026,138673.0,siem
